Unnamed: 0,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,label
18143,1404.0,2808,5.33,10.67,1,10.0,0.0,0.0,0,32,1
18325,2160.0,2160,5.33,5.33,0,8.91,0.39,842.4,0,57,0
18450,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
18677,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,56,1
18765,2160.0,2160,5.33,5.33,1,10.0,0.06,129.6,0,7,0
18874,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,188,1
18988,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
19142,1620.0,1620,5.33,5.33,0,8.91,0.28,453.6,1,41,0
19253,1188.0,1188,5.33,5.33,0,8.91,0.28,332.64,0,139,0
19650,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
19677,1620.0,1620,5.9,5.9,1,8.0,0.0,0.0,0,181,1
19726,2160.0,2160,5.9,5.9,0,8.91,0.0,0.0,0,1,0
19990,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
20185,1620.0,1620,5.33,5.33,1,9.0,0.28,453.6,0,185,0
20613,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,5,0
21046,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
21144,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
21292,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,53,0
21326,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,90,0
21743,1620.0,1620,6.14,6.14,0,8.91,0.0,0.0,0,69,0
22221,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
22224,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,3,1
22800,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
22974,2160.0,2160,5.33,5.33,0,8.91,0.1,216.0,0,43,0
22998,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,151,1
23081,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
23495,2160.0,2160,5.33,5.33,0,8.91,0.09,194.4,0,139,0
23548,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
23582,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
23656,2160.0,2160,5.33,5.33,0,8.91,0.11,237.6,0,41,0
23659,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,23,0
23696,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
23727,1620.0,1620,5.97,5.97,0,8.91,0.0,0.0,0,0,0
23833,1620.0,1620,4.58,4.58,0,8.91,0.0,0.0,0,22,0
23850,1188.0,1188,5.97,5.97,0,8.91,0.0,0.0,0,0,0
24243,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
24902,1188.0,1188,5.33,5.33,1,4.0,0.23,273.24,0,50,0
25249,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
25291,1377.0,5508,5.33,21.33,0,8.91,0.0,0.0,1,156,1
25292,1620.0,1620,5.33,5.33,0,8.91,0.22,356.4,0,192,0
25329,2160.0,2160,5.33,5.33,1,7.0,0.35,756.0,0,30,0
25536,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,88,0
25591,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,86,0
25718,1620.0,1620,6.13,6.13,0,8.91,0.0,0.0,0,0,0
25743,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,151,0
25999,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
26194,1620.0,1620,5.33,5.33,0,8.91,0.03,48.6,0,88,0
26596,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
26723,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
26784,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,53,1
26790,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
26913,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
27060,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
27241,1188.0,1188,10.13,10.13,1,7.0,0.34,403.92,0,75,0
27243,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,290,1
27364,1620.0,1620,5.33,5.33,1,6.0,0.0,0.0,0,254,1
27447,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
27467,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,24,0
27590,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,15,0
27873,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,7,0
27954,2160.0,2160,5.97,5.97,0,8.91,0.0,0.0,0,0,0
27982,2160.0,2160,5.33,5.33,1,10.0,0.25,540.0,0,278,0
28099,1620.0,1620,5.33,5.33,0,8.91,0.07,113.4,0,187,0
28667,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0,0,0
28688,1188.0,1188,5.97,5.97,0,8.91,0.0,0.0,0,2,0
28989,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
29113,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,0,1
29117,1620.0,1620,10.75,10.75,1,9.0,0.38,615.6,0,98,0
29146,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
29163,2160.0,2160,5.9,5.9,0,8.91,0.22,475.2,0,112,0
29393,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,43,1
29481,1620.0,1620,5.33,5.33,0,8.91,0.08,129.6,0,11,0
29617,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0,5,0
29720,2160.0,2160,5.33,5.33,1,8.0,0.57,1231.2,0,275,0
29798,1188.0,1188,5.9,5.9,0,8.91,0.0,0.0,0,0,1
29851,1188.0,1188,5.33,5.33,0,8.91,0.02,23.76,0,0,0
30103,1080.0,1080,80.0,80.0,1,9.0,0.7,756.0,0,36,0
30159,1620.0,1620,5.97,5.97,0,8.91,0.0,0.0,0,0,0
30366,1080.0,1080,6.53,6.53,0,8.91,0.0,0.0,0,0,0
30605,1620.0,1620,5.33,5.33,0,8.91,0.01,16.2,0,0,0
30682,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,1
30889,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
30965,1620.0,1620,5.9,5.9,0,8.91,0.0,0.0,0,35,0
30981,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
31043,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0,151,0
31163,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
31178,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,30,0
31290,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0
31425,2160.0,2160,6.53,6.53,0,8.91,0.0,0.0,0,32,0
31563,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
31662,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0
31680,945.0,3780,10.75,42.99,0,8.91,0.0,0.0,0,0,1
31869,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
31958,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
32032,2160.0,2160,5.33,5.33,1,10.0,0.37,799.2,0,165,0
32102,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
32582,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,233,0
32611,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,143,1
32766,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,299,1
32901,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,224,0
33053,648.0,648,5.33,5.33,0,8.91,0.28,181.44,0,20,0
33123,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
33405,1620.0,1620,5.33,5.33,1,9.0,0.14,226.8,0,12,0
33543,2160.0,2160,5.33,5.33,0,8.91,0.28,604.8,0,13,0
33681,1620.0,1620,5.59,5.59,0,8.91,0.04,64.8,0,233,0
181,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,26,0
1898,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,13,0
3721,2160.0,2160,5.07,5.07,0,8.91,0.07,151.2,0,89,0
4454,540.0,540,10.13,10.13,1,5.0,0.1,54.0,0,2,0
5410,2160.0,2160,10.13,10.13,0,8.91,0.05,108.0,0,3,0
6410,2160.0,2160,5.9,5.9,0,8.91,0.0,0.0,0,9,0
6589,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,183,1
10088,2160.0,2160,5.9,5.9,0,8.91,0.83,1792.8,0,297,0
13327,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,149,1
13580,2160.0,2160,25.59,25.59,0,8.91,0.0,0.0,0,201,0
14165,2160.0,2160,5.33,5.33,0,8.91,0.17,367.2,0,84,0
14680,1620.0,1620,10.13,10.13,0,8.91,0.56,907.2,1,30,0
15497,2160.0,2160,7.93,7.93,0,8.91,0.02,43.2,0,11,0
16821,2160.0,2160,5.33,5.33,1,10.0,0.6,1296.0,2,197,0
18211,2160.0,2160,5.33,5.33,0,8.91,0.13,280.8,0,129,0
18718,1296.0,5184,3.99,15.97,1,9.0,0.0,0.0,0,260,1
20126,1080.0,1080,21.82,21.82,0,8.91,0.81,874.8,0,8,0
20668,1404.0,2808,10.13,20.27,1,10.0,0.0,0.0,1,12,1
22270,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,1,174,1
22441,1188.0,1188,5.33,5.33,0,8.91,0.89,1057.32,0,296,0
22954,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,10,0
23323,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,228,0
25613,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,70,0
27016,1188.0,1188,5.33,5.33,0,8.91,0.02,23.76,0,88,0
29588,2160.0,2160,10.13,10.13,1,10.0,0.38,820.8,0,220,0
30357,2160.0,2160,10.13,10.13,0,8.91,0.01,21.6,0,203,0
31845,2160.0,2160,5.33,5.33,0,8.91,0.05,108.0,0,89,0
32826,1620.0,1620,10.75,10.75,0,8.91,0.45,729.0,1,125,0
2248,1620.0,1620,19.73,19.73,0,8.91,0.37,599.4,0,117,0
2657,2160.0,2160,5.9,5.9,1,8.0,0.41,885.6,0,86,0
3313,2160.0,2160,5.97,5.97,0,8.91,0.11,237.6,0,127,0
3508,1188.0,1188,12.41,12.41,0,8.91,0.0,0.0,0,77,0
6706,1188.0,1188,10.13,10.13,0,8.91,0.09,106.92,0,1,0
7882,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,273,0
9748,2160.0,2160,10.13,10.13,0,8.91,0.63,1360.8,2,92,0
10695,2160.0,2160,5.33,5.33,0,8.91,0.06,129.6,0,234,0
14095,1620.0,1620,12.41,12.41,1,7.0,0.0,0.0,0,159,1
14475,1620.0,1620,5.33,5.33,0,8.91,0.15,243.0,0,129,0
14761,1620.0,1620,10.13,10.13,0,8.91,0.71,1150.2,0,11,0
16586,1620.0,1620,15.52,15.52,0,8.91,0.99,1603.8,2,291,0
17163,1188.0,1188,8.69,8.69,0,8.91,0.0,0.0,0,0,1
21416,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,0,43,0
23871,1188.0,1188,10.13,10.13,0,8.91,0.58,689.04,1,8,0
26687,1188.0,1188,9.56,9.56,0,8.91,0.39,463.32,0,2,0
28543,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,13,0
30303,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,258,0
31324,1890.0,3780,10.13,20.27,0,10.0,0.0,0.0,0,279,1
377,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,62,0
991,2160.0,2160,10.13,10.13,1,8.0,0.12,259.2,0,285,0
1225,2160.0,2160,10.13,10.13,0,8.91,0.01,21.6,0,32,0
2732,2160.0,2160,25.6,25.6,0,8.91,0.02,43.2,0,183,0
3519,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,171,0
4463,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
6409,1188.0,1188,10.75,10.75,1,10.0,0.0,0.0,0,22,1
7724,1890.0,3780,6.59,13.17,0,8.91,0.0,0.0,0,10,1
10332,2160.0,2160,9.56,9.56,0,8.91,0.2,432.0,0,20,0
12017,2160.0,2160,5.61,5.61,0,8.91,0.0,0.0,0,0,0
13116,324.0,324,5.33,5.33,1,10.0,0.0,0.0,0,0,0
15021,2160.0,2160,10.13,10.13,0,8.91,0.28,604.8,0,168,0
15078,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0,0,0
16778,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,242,0
16902,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
17487,1188.0,1188,10.13,10.13,0,8.91,0.01,11.88,0,0,0
19038,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,40,0
19846,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
20114,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,13,1
21768,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,242,0
23125,2160.0,2160,10.13,10.13,0,8.91,0.13,280.8,0,166,0
25441,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,2,0
31812,2160.0,2160,7.8,7.8,1,8.0,0.26,561.6,0,36,0
32125,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,107,0
903,648.0,648,50.67,50.67,0,8.91,0.0,0.0,0,152,1
1567,2160.0,2160,10.81,10.81,0,8.91,0.0,0.0,0,0,0
6195,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0,23,1
7107,1620.0,1620,19.73,19.73,1,9.0,0.0,0.0,0,280,1
8727,1188.0,1188,10.81,10.81,0,8.91,0.0,0.0,0,124,0
9164,2160.0,2160,7.2,7.2,0,8.91,0.0,0.0,0,230,0
10049,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,270,0
13383,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
14118,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,1
15328,1188.0,1188,130.94,130.94,0,8.91,0.03,35.64,0,0,0
16102,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,98,0
16451,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,0,0
17314,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0,57,0
17523,324.0,324,19.73,19.73,0,8.91,0.11,35.64,0,88,0
18404,1080.0,1080,5.33,5.33,0,8.91,1.0,1080.0,0,266,0
18536,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,1
21461,2160.0,2160,5.33,5.33,0,8.91,0.45,972.0,1,20,0
21648,2160.0,2160,5.33,5.33,0,9.0,0.0,0.0,0,138,1
23427,1674.0,3348,10.13,20.27,0,8.91,0.0,0.0,0,0,1
24884,1188.0,1188,5.69,5.69,0,8.91,0.0,0.0,0,0,0
24949,324.0,324,7.4,7.4,0,8.91,0.0,0.0,0,0,0
25156,1674.0,3348,6.67,13.33,0,10.0,0.0,0.0,0,287,1
25915,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,113,1
28700,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0,0,0
28991,1620.0,1620,10.13,10.13,1,8.0,0.37,599.4,0,47,0
29468,2160.0,2160,5.69,5.69,0,8.91,0.27,583.2,0,198,0
29827,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0,89,0
30755,1620.0,1620,10.13,10.13,0,8.91,0.07,113.4,0,1,0
32207,1620.0,1620,5.93,5.93,0,8.91,0.0,0.0,0,0,0
32259,1620.0,1620,5.33,5.33,0,8.91,0.19,307.8,0,1,0
32499,1188.0,1188,26.13,26.13,0,8.91,0.0,0.0,0,1,0
1180,1620.0,1620,15.19,15.19,0,8.91,0.43,696.6,0,28,0
3131,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
3210,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,0,1
4558,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,29,0
7180,1620.0,1620,10.13,10.13,0,8.91,0.07,113.4,0,6,0
7528,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0
7613,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,33,0
9187,1620.0,1620,5.33,5.33,0,8.91,0.1,162.0,0,2,0
10032,1620.0,1620,5.33,5.33,1,8.0,0.94,1522.8,0,166,0
10645,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,0,0
10869,1620.0,1620,7.2,7.2,1,10.0,0.48,777.6,0,44,0
12485,1620.0,1620,10.13,10.13,0,8.91,0.35,567.0,0,8,0
13538,1620.0,1620,19.73,19.73,0,8.91,0.39,631.8,0,289,0
14773,2160.0,2160,12.76,12.76,0,8.91,0.31,669.6,0,107,0
16742,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
17393,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
19455,1620.0,1620,19.73,19.73,1,9.0,0.0,0.0,0,0,1
19611,1620.0,1620,9.6,9.6,0,8.91,0.43,696.6,0,47,0
20105,1620.0,1620,10.13,10.13,0,8.91,0.76,1231.2,0,275,0
21516,1188.0,1188,5.33,5.33,0,8.91,0.06,71.28,0,135,0
22238,1620.0,1620,19.73,19.73,0,8.91,0.08,129.6,0,0,0
24291,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,3,0
24506,1188.0,1188,5.33,5.33,1,10.0,1.0,1188.0,0,237,0
26732,2160.0,2160,5.33,5.33,0,8.91,0.06,129.6,0,1,0
28839,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0,12,0
29271,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,0,0
30112,1620.0,1620,80.0,80.0,1,8.0,0.45,729.0,0,56,0
30118,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,0,0
31077,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,16,1
31190,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0
31887,1620.0,1620,5.33,5.33,1,8.0,0.43,696.6,0,6,0
33036,2160.0,2160,12.76,12.76,1,10.0,0.28,604.8,0,14,0
328,1620.0,1620,10.13,10.13,0,8.91,0.07,113.4,0,15,0
924,1620.0,1620,19.73,19.73,1,10.0,0.3,486.0,0,86,0
3890,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
3938,1620.0,1620,10.13,10.13,0,8.91,0.24,388.8,0,15,0
6235,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
9035,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,1,0
9055,1188.0,1188,9.6,9.6,1,9.0,0.19,225.72,0,109,0
11073,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0
13708,1620.0,1620,5.33,5.33,1,8.0,0.56,907.2,1,95,0
17451,1620.0,1620,5.33,5.33,1,10.0,0.27,437.4,0,15,0
17833,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
18158,1620.0,1620,19.73,19.73,0,8.91,0.48,777.6,0,36,0
18363,2160.0,2160,5.69,5.69,0,8.91,0.0,0.0,0,0,0
20947,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,267,0
21267,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
21785,324.0,324,5.33,5.33,0,2.0,0.0,0.0,0,0,1
23033,1620.0,1620,10.13,10.13,1,8.0,0.44,712.8,0,114,0
23449,1188.0,1188,27.29,27.29,1,10.0,0.84,997.92,1,211,0
25141,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
25290,2160.0,2160,5.61,5.61,0,8.91,0.0,0.0,0,0,0
27892,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,240,1
28044,1188.0,1188,5.33,5.33,1,10.0,0.39,463.32,0,120,0
29676,324.0,324,12.76,12.76,0,8.91,0.0,0.0,0,72,1
29697,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0
29948,1620.0,1620,80.0,80.0,0,8.91,0.07,113.4,0,18,0
32084,1080.0,1080,10.81,10.81,0,8.91,0.97,1047.6,0,1,0
32686,1620.0,1620,10.13,10.13,1,10.0,0.12,194.4,0,75,0
94,1188.0,1188,9.49,9.49,0,8.91,0.84,997.92,0,2,0
149,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,0,224,0
583,1188.0,1188,6.71,6.71,0,8.91,0.0,0.0,0,0,0
1477,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,33,1
5582,1620.0,1620,5.33,5.33,0,8.91,0.01,16.2,0,8,0
6445,216.0,216,10.13,10.13,1,7.0,0.0,0.0,0,0,1
6671,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
6705,324.0,324,50.67,50.67,0,8.91,0.0,0.0,0,0,0
7145,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
8139,1080.0,1080,10.47,10.47,0,8.91,0.33,356.4,0,3,0
11587,2160.0,2160,6.0,6.0,0,8.91,0.0,0.0,0,0,0
14662,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
14802,2160.0,2160,25.59,25.59,0,8.91,0.0,0.0,0,0,1
15974,2160.0,2160,6.0,6.0,1,10.0,0.05,108.0,0,202,0
16770,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,1
17879,2160.0,2160,5.61,5.61,0,8.91,0.0,0.0,0,10,0
18445,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0
19336,2160.0,2160,10.81,10.81,0,8.91,0.0,0.0,0,288,0
19436,1620.0,1620,19.73,19.73,1,10.0,0.6,972.0,0,290,0
19609,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
23882,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,0,0
24629,2160.0,2160,10.13,10.13,1,10.0,0.09,194.4,0,241,0
25795,1620.0,1620,5.33,5.33,0,8.91,0.05,81.0,0,46,0
26731,1620.0,1620,19.73,19.73,1,8.0,0.53,858.6,0,1,0
27783,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,137,1
28321,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
28875,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0
30534,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,59,1
30900,1080.0,1080,9.49,9.49,0,8.91,0.79,853.2,0,3,0
32081,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,22,0
33051,2160.0,2160,10.47,10.47,0,8.91,0.0,0.0,0,13,1
33060,1620.0,1620,10.81,10.81,0,8.91,0.0,0.0,0,98,1
2605,2160.0,2160,10.13,10.13,0,8.91,0.33,712.8,0,183,0
5676,2160.0,2160,5.33,5.33,0,8.91,0.12,259.2,0,174,0
6002,1404.0,2808,8.41,16.83,1,8.0,0.0,0.0,0,116,1
8991,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
10823,1620.0,1620,7.99,7.99,0,8.91,0.01,16.2,0,123,0
12198,1620.0,1620,5.61,5.61,0,8.91,0.0,0.0,0,0,0
15864,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,1,0
18037,216.0,216,8.0,8.0,0,8.91,0.0,0.0,0,0,0
18247,648.0,648,6.0,6.0,0,8.91,0.05,32.4,0,1,0
18949,2160.0,2160,8.0,8.0,1,10.0,0.05,108.0,0,216,0
20447,2160.0,2160,5.33,5.33,0,8.91,0.13,280.8,0,10,0
21548,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0
21745,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0
22246,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0
22368,1188.0,1188,9.6,9.6,0,8.91,0.83,986.04,0,20,0
23282,1620.0,1620,10.13,10.13,0,8.91,0.04,64.8,0,121,0
23784,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,0,0
24443,2160.0,2160,5.33,5.33,0,8.91,0.19,410.4,0,68,0
32115,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,2,0
32647,2160.0,2160,10.81,10.81,1,10.0,0.65,1404.0,0,263,0
33443,1620.0,1620,5.33,5.33,1,10.0,0.92,1490.4,0,274,0
3073,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,212,0
3684,1620.0,1620,6.71,6.71,1,10.0,0.14,226.8,0,37,0
4483,2160.0,2160,7.6,7.6,0,8.91,0.0,0.0,0,0,0
5595,2160.0,2160,10.13,10.13,0,8.91,0.79,1706.4,3,48,0
7537,1188.0,1188,8.0,8.0,0,8.91,0.04,47.52,0,92,0
7756,1188.0,1188,8.22,8.22,0,8.91,1.0,1188.0,0,66,0
9400,2160.0,2160,25.59,25.59,1,10.0,0.48,1036.8,0,72,0
9521,324.0,324,5.33,5.33,1,8.5,0.0,0.0,0,32,1
10912,1620.0,1620,5.69,5.69,0,8.91,0.02,32.4,0,74,0
10922,1188.0,1188,12.76,12.76,1,10.0,0.59,700.92,0,174,0
10937,1620.0,1620,10.13,10.13,1,10.0,0.61,988.2,0,222,0
14318,1620.0,1620,5.33,5.33,0,9.0,0.0,0.0,0,176,1
16350,1188.0,1188,12.76,12.76,0,8.91,0.0,0.0,0,0,0
16632,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,4,0
19682,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,179,1
21496,1620.0,1620,10.13,10.13,0,8.91,0.02,32.4,0,205,0
22138,2160.0,2160,10.13,10.13,1,10.0,0.2,432.0,0,117,0
23571,1188.0,1188,6.0,6.0,1,10.0,0.0,0.0,0,151,1
24378,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,1
26565,2160.0,2160,10.13,10.13,0,8.91,0.04,86.4,0,136,0
28304,1620.0,1620,12.76,12.76,0,8.91,0.85,1377.0,1,36,0
28737,1620.0,1620,8.22,8.22,0,8.91,0.52,842.4,1,55,0
29619,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0
31382,1620.0,1620,8.0,8.0,0,8.91,0.1,162.0,0,285,0
32821,2160.0,2160,10.81,10.81,0,8.91,0.29,626.4,1,23,0
867,1188.0,1188,8.0,8.0,0,8.91,0.09,106.92,0,99,0
1573,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,280,0
2239,2160.0,2160,10.13,10.13,0,8.91,0.81,1749.6,0,71,0
3010,1620.0,1620,10.13,10.13,1,10.0,0.99,1603.8,0,83,0
3772,1620.0,1620,7.99,7.99,0,8.91,0.34,550.8,0,233,0
7691,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,73,0
12799,1620.0,1620,5.33,5.33,1,10.0,0.96,1555.2,0,265,0
13447,1620.0,1620,9.6,9.6,1,7.0,0.59,955.8,0,8,0
13604,2160.0,2160,7.6,7.6,0,8.91,0.68,1468.8,0,13,0
13814,1620.0,1620,10.13,10.13,1,10.0,0.41,664.2,0,32,0
16703,1188.0,1188,32.9,32.9,0,8.91,0.07,83.16,0,9,0
25585,1890.0,3780,5.33,10.67,0,10.0,0.0,0.0,0,128,1
26652,2160.0,2160,9.49,9.49,0,8.91,0.02,43.2,0,0,0
