EmployeeID,recorddate_key,birthdate_key,orighiredate_key,terminationdate_key,age,length_of_service,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,STATUS_YEAR,label,BUSINESS_UNIT
1338,12/31/2007 0:00,2/16/1949,9/20/1989,2/16/2009,58,18,Vancouver,Training,"Director, Training",35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1338,12/31/2008 0:00,2/16/1949,9/20/1989,2/16/2009,59,19,Vancouver,Training,"Director, Training",35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1339,12/31/2006 0:00,2/19/1949,9/22/1989,2/19/2014,57,17,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1339,12/31/2007 0:00,2/19/1949,9/22/1989,2/19/2014,58,18,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1339,12/31/2008 0:00,2/19/1949,9/22/1989,2/19/2014,59,19,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1339,12/31/2009 0:00,2/19/1949,9/22/1989,2/19/2014,60,20,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
1339,12/31/2010 0:00,2/19/1949,9/22/1989,2/19/2014,61,21,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
1339,12/31/2011 0:00,2/19/1949,9/22/1989,2/19/2014,62,22,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
1339,12/31/2012 0:00,2/19/1949,9/22/1989,2/19/2014,63,23,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
1339,12/31/2013 0:00,2/19/1949,9/22/1989,2/19/2014,64,24,Nelson,Store Management,Store Manager,19,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
1340,12/31/2006 0:00,2/19/1949,9/22/1989,2/19/2009,57,17,Kelowna,Store Management,Store Manager,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1340,12/31/2007 0:00,2/19/1949,9/22/1989,2/19/2009,58,18,Kelowna,Store Management,Store Manager,16,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1340,12/31/2008 0:00,2/19/1949,9/22/1989,2/19/2009,59,19,Kelowna,Store Management,Store Manager,16,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1341,12/31/2006 0:00,2/21/1949,9/23/1989,2/21/2009,57,17,Vancouver,Labor Relations,"Director, Labor Relations",35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1341,12/31/2007 0:00,2/21/1949,9/23/1989,2/21/2009,58,18,Vancouver,Labor Relations,"Director, Labor Relations",35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1341,12/31/2008 0:00,2/21/1949,9/23/1989,2/21/2009,59,19,Vancouver,Labor Relations,"Director, Labor Relations",35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1343,12/31/2006 0:00,2/24/1949,9/25/1989,2/24/2014,57,17,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1343,12/31/2007 0:00,2/24/1949,9/25/1989,2/24/2014,58,18,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1343,12/31/2008 0:00,2/24/1949,9/25/1989,2/24/2014,59,19,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1343,12/31/2009 0:00,2/24/1949,9/25/1989,2/24/2014,60,20,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
1343,12/31/2010 0:00,2/24/1949,9/25/1989,2/24/2014,61,21,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
1343,12/31/2011 0:00,2/24/1949,9/25/1989,2/24/2014,62,22,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
1343,12/31/2012 0:00,2/24/1949,9/25/1989,2/24/2014,63,23,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
1343,12/31/2013 0:00,2/24/1949,9/25/1989,2/24/2014,64,24,Victoria,Store Management,Store Manager,37,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
1344,12/31/2006 0:00,2/25/1949,9/25/1989,2/25/2014,57,17,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1344,12/31/2007 0:00,2/25/1949,9/25/1989,2/25/2014,58,18,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1344,12/31/2008 0:00,2/25/1949,9/25/1989,2/25/2014,59,19,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1344,12/31/2009 0:00,2/25/1949,9/25/1989,2/25/2014,60,20,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,HEADOFFICE
1344,12/31/2010 0:00,2/25/1949,9/25/1989,2/25/2014,61,21,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,HEADOFFICE
1344,12/31/2011 0:00,2/25/1949,9/25/1989,2/25/2014,62,22,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,HEADOFFICE
1344,12/31/2012 0:00,2/25/1949,9/25/1989,2/25/2014,63,23,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,HEADOFFICE
1344,12/31/2013 0:00,2/25/1949,9/25/1989,2/25/2014,64,24,Vancouver,HR Technology,"Director, HR Technology",35,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,HEADOFFICE
1346,12/31/2006 0:00,3/4/1949,9/29/1989,3/4/2014,57,17,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1346,12/31/2007 0:00,3/4/1949,9/29/1989,3/4/2014,58,18,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1346,12/31/2008 0:00,3/4/1949,9/29/1989,3/4/2014,59,19,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1346,12/31/2009 0:00,3/4/1949,9/29/1989,3/4/2014,60,20,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,HEADOFFICE
1346,12/31/2010 0:00,3/4/1949,9/29/1989,3/4/2014,61,21,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,HEADOFFICE
1346,12/31/2011 0:00,3/4/1949,9/29/1989,3/4/2014,62,22,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,HEADOFFICE
1346,12/31/2012 0:00,3/4/1949,9/29/1989,3/4/2014,63,23,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,HEADOFFICE
1346,12/31/2013 0:00,3/4/1949,9/29/1989,3/4/2014,64,24,Vancouver,Employee Records,"Director, Employee Records",35,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,HEADOFFICE
1347,12/31/2006 0:00,3/4/1949,9/29/1989,3/4/2009,57,17,Victoria,Meats,Meats Manager,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1347,12/31/2007 0:00,3/4/1949,9/29/1989,3/4/2009,58,18,Victoria,Meats,Meats Manager,37,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1347,12/31/2008 0:00,3/4/1949,9/29/1989,3/4/2009,59,19,Victoria,Meats,Meats Manager,37,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1351,12/31/2006 0:00,3/9/1949,10/2/1989,3/9/2009,57,17,Vancouver,Compensation,"Director, Compensation",35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1351,12/31/2007 0:00,3/9/1949,10/2/1989,3/9/2009,58,18,Vancouver,Compensation,"Director, Compensation",35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1351,12/31/2008 0:00,3/9/1949,10/2/1989,3/9/2009,59,19,Vancouver,Compensation,"Director, Compensation",35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1352,12/31/2006 0:00,3/11/1949,10/3/1989,3/11/2014,57,17,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1352,12/31/2007 0:00,3/11/1949,10/3/1989,3/11/2014,58,18,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1352,12/31/2008 0:00,3/11/1949,10/3/1989,3/11/2014,59,19,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1352,12/31/2009 0:00,3/11/1949,10/3/1989,3/11/2014,60,20,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,HEADOFFICE
1352,12/31/2010 0:00,3/11/1949,10/3/1989,3/11/2014,61,21,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,HEADOFFICE
1352,12/31/2011 0:00,3/11/1949,10/3/1989,3/11/2014,62,22,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,HEADOFFICE
1352,12/31/2012 0:00,3/11/1949,10/3/1989,3/11/2014,63,23,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,HEADOFFICE
1352,12/31/2013 0:00,3/11/1949,10/3/1989,3/11/2014,64,24,Vancouver,Legal,Corporate Lawyer,35,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,HEADOFFICE
1353,12/31/2006 0:00,3/13/1949,10/4/1989,3/13/2009,57,17,Kamloops,Store Management,Store Manager,15,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1353,12/31/2007 0:00,3/13/1949,10/4/1989,3/13/2009,58,18,Kamloops,Store Management,Store Manager,15,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1353,12/31/2008 0:00,3/13/1949,10/4/1989,3/13/2009,59,19,Kamloops,Store Management,Store Manager,15,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1355,12/31/2006 0:00,3/15/1949,10/5/1989,3/15/2009,57,17,Vancouver,Legal,Corporate Lawyer,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1355,12/31/2007 0:00,3/15/1949,10/5/1989,3/15/2009,58,18,Vancouver,Legal,Corporate Lawyer,35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1355,12/31/2008 0:00,3/15/1949,10/5/1989,3/15/2009,59,19,Vancouver,Legal,Corporate Lawyer,35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1357,12/31/2006 0:00,3/14/1949,10/5/1989,3/14/2009,57,17,Vancouver,Legal,Corporate Lawyer,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1357,12/31/2007 0:00,3/14/1949,10/5/1989,3/14/2009,58,18,Vancouver,Legal,Corporate Lawyer,35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1357,12/31/2008 0:00,3/14/1949,10/5/1989,3/14/2009,59,19,Vancouver,Legal,Corporate Lawyer,35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1358,12/31/2006 0:00,3/14/1949,10/5/1989,3/14/2009,57,17,Victoria,Produce,Produce Manager,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1358,12/31/2007 0:00,3/14/1949,10/5/1989,3/14/2009,58,18,Victoria,Produce,Produce Manager,37,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1358,12/31/2008 0:00,3/14/1949,10/5/1989,3/14/2009,59,19,Victoria,Produce,Produce Manager,37,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1359,12/31/2006 0:00,3/16/1949,10/6/1989,3/16/2014,57,17,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1359,12/31/2007 0:00,3/16/1949,10/6/1989,3/16/2014,58,18,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1359,12/31/2008 0:00,3/16/1949,10/6/1989,3/16/2014,59,19,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1359,12/31/2009 0:00,3/16/1949,10/6/1989,3/16/2014,60,20,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
1359,12/31/2010 0:00,3/16/1949,10/6/1989,3/16/2014,61,21,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
1359,12/31/2011 0:00,3/16/1949,10/6/1989,3/16/2014,62,22,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
1359,12/31/2012 0:00,3/16/1949,10/6/1989,3/16/2014,63,23,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
1359,12/31/2013 0:00,3/16/1949,10/6/1989,3/16/2014,64,24,Nanaimo,Meats,Meats Manager,18,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
1360,12/31/2006 0:00,3/17/1949,10/6/1989,3/17/2014,57,17,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1360,12/31/2007 0:00,3/17/1949,10/6/1989,3/17/2014,58,18,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1360,12/31/2008 0:00,3/17/1949,10/6/1989,3/17/2014,59,19,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1360,12/31/2009 0:00,3/17/1949,10/6/1989,3/17/2014,60,20,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,HEADOFFICE
1360,12/31/2010 0:00,3/17/1949,10/6/1989,3/17/2014,61,21,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,HEADOFFICE
1360,12/31/2011 0:00,3/17/1949,10/6/1989,3/17/2014,62,22,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,HEADOFFICE
1360,12/31/2012 0:00,3/17/1949,10/6/1989,3/17/2014,63,23,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,HEADOFFICE
1360,12/31/2013 0:00,3/17/1949,10/6/1989,3/17/2014,64,24,Vancouver,Accounts Receiveable,"Director, Accounts Receivable",35,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,HEADOFFICE
1362,12/31/2006 0:00,3/18/1949,10/7/1989,3/18/2014,57,17,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1362,12/31/2007 0:00,3/18/1949,10/7/1989,3/18/2014,58,18,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1362,12/31/2008 0:00,3/18/1949,10/7/1989,3/18/2014,59,19,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1362,12/31/2009 0:00,3/18/1949,10/7/1989,3/18/2014,60,20,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
1362,12/31/2010 0:00,3/18/1949,10/7/1989,3/18/2014,61,21,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
1362,12/31/2011 0:00,3/18/1949,10/7/1989,3/18/2014,62,22,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
1362,12/31/2012 0:00,3/18/1949,10/7/1989,3/18/2014,63,23,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
1362,12/31/2013 0:00,3/18/1949,10/7/1989,3/18/2014,64,24,Kamloops,Meats,Meats Manager,15,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
1363,12/31/2006 0:00,3/20/1949,10/8/1989,3/20/2009,57,17,Victoria,Bakery,Bakery Manager,37,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1363,12/31/2007 0:00,3/20/1949,10/8/1989,3/20/2009,58,18,Victoria,Bakery,Bakery Manager,37,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1363,12/31/2008 0:00,3/20/1949,10/8/1989,3/20/2009,59,19,Victoria,Bakery,Bakery Manager,37,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1365,12/31/2006 0:00,3/24/1949,10/10/1989,9/26/2012,57,17,Fort St John,Store Management,Store Manager,12,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1365,12/31/2007 0:00,3/24/1949,10/10/1989,9/26/2012,58,18,Fort St John,Store Management,Store Manager,12,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1365,12/31/2008 0:00,3/24/1949,10/10/1989,9/26/2012,59,19,Fort St John,Store Management,Store Manager,12,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1365,12/31/2009 0:00,3/24/1949,10/10/1989,9/26/2012,60,20,Fort St John,Store Management,Store Manager,12,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
1365,12/31/2010 0:00,3/24/1949,10/10/1989,9/26/2012,61,21,Fort St John,Store Management,Store Manager,12,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
1365,12/31/2011 0:00,3/24/1949,10/10/1989,9/26/2012,62,22,Fort St John,Store Management,Store Manager,12,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
1366,12/31/2006 0:00,3/26/1949,10/11/1989,3/26/2009,57,17,Vancouver,Information Technology,Systems Analyst,35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1366,12/31/2007 0:00,3/26/1949,10/11/1989,3/26/2009,58,18,Vancouver,Information Technology,Systems Analyst,35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1366,12/31/2008 0:00,3/26/1949,10/11/1989,3/26/2009,59,19,Vancouver,Information Technology,Systems Analyst,35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1367,12/31/2006 0:00,3/27/1949,10/11/1989,3/27/2009,57,17,Surrey,Store Management,Store Manager,31,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1367,12/31/2007 0:00,3/27/1949,10/11/1989,3/27/2009,58,18,Surrey,Store Management,Store Manager,31,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1367,12/31/2008 0:00,3/27/1949,10/11/1989,3/27/2009,59,19,Surrey,Store Management,Store Manager,31,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1370,12/31/2006 0:00,4/1/1949,10/14/1989,4/1/2014,57,17,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1370,12/31/2007 0:00,4/1/1949,10/14/1989,4/1/2014,58,18,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1370,12/31/2008 0:00,4/1/1949,10/14/1989,4/1/2014,59,19,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1370,12/31/2009 0:00,4/1/1949,10/14/1989,4/1/2014,60,20,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,HEADOFFICE
1370,12/31/2010 0:00,4/1/1949,10/14/1989,4/1/2014,61,21,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,HEADOFFICE
1370,12/31/2011 0:00,4/1/1949,10/14/1989,4/1/2014,62,22,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,HEADOFFICE
1370,12/31/2012 0:00,4/1/1949,10/14/1989,4/1/2014,63,23,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,HEADOFFICE
1370,12/31/2013 0:00,4/1/1949,10/14/1989,4/1/2014,64,24,Vancouver,Accounts Payable,"Director, Accounts Payable",35,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,HEADOFFICE
1372,12/31/2006 0:00,4/5/1949,10/16/1989,4/5/2009,57,17,Vancouver,Audit,"Director, Audit",35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1372,12/31/2007 0:00,4/5/1949,10/16/1989,4/5/2009,58,18,Vancouver,Audit,"Director, Audit",35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1372,12/31/2008 0:00,4/5/1949,10/16/1989,4/5/2009,59,19,Vancouver,Audit,"Director, Audit",35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1373,12/31/2006 0:00,4/4/1949,10/16/1989,4/4/2014,57,17,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1373,12/31/2007 0:00,4/4/1949,10/16/1989,4/4/2014,58,18,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1373,12/31/2008 0:00,4/4/1949,10/16/1989,4/4/2014,59,19,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1373,12/31/2009 0:00,4/4/1949,10/16/1989,4/4/2014,60,20,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,HEADOFFICE
1373,12/31/2010 0:00,4/4/1949,10/16/1989,4/4/2014,61,21,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,HEADOFFICE
1373,12/31/2011 0:00,4/4/1949,10/16/1989,4/4/2014,62,22,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,HEADOFFICE
1373,12/31/2012 0:00,4/4/1949,10/16/1989,4/4/2014,63,23,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,HEADOFFICE
1373,12/31/2013 0:00,4/4/1949,10/16/1989,4/4/2014,64,24,Vancouver,Accounting,"Director, Accounting",35,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,HEADOFFICE
1374,12/31/2006 0:00,4/6/1949,10/17/1989,4/6/2009,57,17,Kelowna,Meats,Meats Manager,16,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1374,12/31/2007 0:00,4/6/1949,10/17/1989,4/6/2009,58,18,Kelowna,Meats,Meats Manager,16,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1374,12/31/2008 0:00,4/6/1949,10/17/1989,4/6/2009,59,19,Kelowna,Meats,Meats Manager,16,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1376,12/31/2006 0:00,4/11/1949,10/19/1989,4/11/2009,57,17,Vancouver,Investment,"Director, Investments",35,M,Male,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1376,12/31/2007 0:00,4/11/1949,10/19/1989,4/11/2009,58,18,Vancouver,Investment,"Director, Investments",35,M,Male,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1376,12/31/2008 0:00,4/11/1949,10/19/1989,4/11/2009,59,19,Vancouver,Investment,"Director, Investments",35,M,Male,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
1377,12/31/2006 0:00,4/15/1949,10/22/1989,4/15/2014,57,17,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,STORES
1377,12/31/2007 0:00,4/15/1949,10/22/1989,4/15/2014,58,18,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,STORES
1377,12/31/2008 0:00,4/15/1949,10/22/1989,4/15/2014,59,19,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,STORES
1377,12/31/2009 0:00,4/15/1949,10/22/1989,4/15/2014,60,20,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2009,ACTIVE,STORES
1377,12/31/2010 0:00,4/15/1949,10/22/1989,4/15/2014,61,21,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2010,ACTIVE,STORES
1377,12/31/2011 0:00,4/15/1949,10/22/1989,4/15/2014,62,22,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2011,ACTIVE,STORES
1377,12/31/2012 0:00,4/15/1949,10/22/1989,4/15/2014,63,23,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2012,ACTIVE,STORES
1377,12/31/2013 0:00,4/15/1949,10/22/1989,4/15/2014,64,24,Victoria,Dairy,Dairy Person,37,F,Female,Not Applicable,Not Applicable,2013,ACTIVE,STORES
1380,12/31/2006 0:00,4/15/1949,10/22/1989,4/15/2014,57,17,Vancouver,Recruitment,Recruiter,35,F,Female,Not Applicable,Not Applicable,2006,ACTIVE,HEADOFFICE
1380,12/31/2007 0:00,4/15/1949,10/22/1989,4/15/2014,58,18,Vancouver,Recruitment,Recruiter,35,F,Female,Not Applicable,Not Applicable,2007,ACTIVE,HEADOFFICE
1380,12/31/2008 0:00,4/15/1949,10/22/1989,4/15/2014,59,19,Vancouver,Recruitment,Recruiter,35,F,Female,Not Applicable,Not Applicable,2008,ACTIVE,HEADOFFICE
