label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
1,5171389,3007,124,8,0,0,0,354,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5126173,3448,49,10,0,1,0,401,0,0,0,12,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1,3789562,85616,31,1,2,0,114,97,77,0,0,4,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,4549365,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3375026,5742,55,49,0,2,0,1991,0,0,0,313,0,12,4,0,4,0,0,0,0,13,21,0,0,0,0,0
1,4584874,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5016318,1304,5,10,0,0,0,264,1,0,0,23,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5023535,3318,364,10,1,0,24,880,0,0,0,33,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5156250,62,11,2,0,0,3,18,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4648390,77,10,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5029056,1549,5,10,0,0,0,159,1,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4631026,65,6,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4442137,65,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5026931,132,5,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4432461,5829,64,24,0,0,0,1197,0,0,0,44,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1,4685071,130,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5675462,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4569722,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4723436,77,5,0,0,0,4,62,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,4748655,9024,340,20,1,0,5,370,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2964607,171036,7,1,0,1,5,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5023361,2451,34,21,0,0,0,418,1,0,0,34,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0
1,4713979,6331,172,7,1,0,4,268,0,0,0,13,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4518306,84,11,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4378436,1659,41,13,0,0,0,300,1,0,0,23,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,3988426,5186,10,1,0,0,173,584,0,0,0,153,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1,5035973,923,5,5,0,0,0,99,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,4723178,9434,347,20,1,0,5,379,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2307074,8871,83,16,0,0,0,598,1,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4420116,1458,46,7,0,0,0,227,1,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,5572469,1982,952,6,0,0,0,155,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4793793,69,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,5156250,62,11,2,0,0,3,18,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3451790,237861,112980,4,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4630364,80,5,0,0,0,4,50,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5025472,1776,5,13,0,0,0,189,1,0,0,13,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0
1,4170993,4669,169,10,0,0,6,1796,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5028095,1728,124,10,0,0,0,246,0,0,0,11,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0
1,4323780,2593,73,18,0,0,0,300,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5025768,243,5,2,0,0,0,26,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5066033,947,5,2,0,0,0,103,1,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,5213775,2419,99,8,0,0,0,341,0,0,0,17,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
1,5021017,293,34,1,0,0,0,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5040758,1816,138,10,0,0,0,251,0,0,0,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,2643390,32772,7,1,0,1,5,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4518549,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5025510,2525,40,34,0,1,0,1419,0,0,0,118,0,2,1,0,1,0,0,0,0,12,17,0,0,0,0,0
1,5168378,3022,124,8,0,0,0,361,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5031951,2589,146,20,0,1,0,651,1,0,0,49,0,1,1,0,1,0,0,0,0,12,7,0,0,0,0,0
1,3391596,3398,57,35,0,4,0,1971,0,0,0,301,0,19,6,0,6,1,0,0,0,9,22,0,0,0,0,0
1,4735305,9244,353,20,1,0,5,372,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4768426,6414,142,9,1,0,6,288,0,0,0,22,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,4534586,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5175884,3016,124,8,0,0,0,361,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4525306,75,15,0,0,0,1391,3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5167149,2996,124,8,0,0,0,351,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4721479,87,7,0,0,0,4,62,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,4971539,1918,100,10,0,0,0,247,0,0,0,12,0,0,1,0,1,0,0,0,0,3,3,0,0,0,0,0
1,4688601,129,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5676045,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4767629,6350,135,7,1,0,4,274,0,0,0,13,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,3464744,44378,32,7,5,1,69,218,0,0,0,38,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4458184,5807,34,48,0,0,0,644,1,0,0,48,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
1,5670775,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,5688298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4554469,70,7,0,0,0,14,150,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0
1,5349509,163,22,2,0,0,15,92,0,0,0,5,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
1,5038523,1909,106,10,0,0,0,243,0,0,0,11,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,4148312,10283,179,10,0,0,7,1032,0,0,0,47,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5006265,1842,138,9,0,0,0,228,0,0,0,11,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
1,5214875,2401,99,8,0,0,0,324,0,0,0,17,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
1,5021380,1301,5,11,0,0,0,490,1,0,0,39,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0
1,4549365,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5030167,3345,116,28,0,0,0,610,1,0,0,44,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0
1,5674852,180,51,2,0,0,16,98,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5032184,2006,120,18,0,0,0,204,1,0,0,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3527420,346,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,5672896,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4482534,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5029021,1313,98,7,0,0,0,225,0,0,0,11,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
1,5033258,953,100,4,0,0,0,83,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,3319554,4900,60,37,0,2,0,753,1,0,0,145,0,7,5,0,5,3,0,0,0,6,17,0,0,0,0,0
1,3055102,171685,8,1,0,1,15,11,10,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5672840,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5133651,62,11,2,0,0,3,18,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2827669,50705,7,1,0,1,5,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4433990,6605,41,29,0,0,0,1300,0,0,0,47,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
1,4655310,129,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5037603,2244,154,16,0,0,0,214,1,0,0,16,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,4397919,1818,43,18,0,0,0,494,1,0,0,40,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
1,5017990,1657,34,12,0,0,0,263,1,0,0,20,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
1,4319599,372,44,3,0,0,0,31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5003297,4054,112,32,0,0,0,949,1,0,0,78,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0
1,4510012,67,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4653414,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5673000,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5435531,58,14,2,0,1,20,60,0,0,0,6,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0
1,5672598,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5082275,3429,340,10,1,0,23,820,0,0,0,32,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4509624,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4825022,6353,154,7,1,0,4,279,0,0,0,13,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,2314057,2687,55,6,0,0,0,121,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5262132,1813,74,39,0,0,0,173,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5341801,163,22,2,0,0,15,95,0,0,0,5,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
1,5036230,1359,108,6,0,0,0,259,0,0,0,11,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
1,4956482,1672,110,11,0,0,0,46,1,0,0,11,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1,5089296,4887,187,9,0,0,0,409,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,5676444,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5281640,1832,74,39,0,0,0,178,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3937116,2139,2118,2,0,1,3,20,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5048305,3482,349,10,1,0,21,870,0,0,0,30,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1,4509047,67613,67537,1,2,1,71,146,0,0,0,13,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4635796,66,6,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5091023,4884,181,9,0,0,0,407,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,5676266,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5673112,107,17,4,2,0,59,380,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,5042831,2044,104,11,0,0,0,273,0,0,0,11,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0
1,5566960,1966,936,6,0,0,0,149,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5047731,1922,126,11,0,0,0,246,0,0,0,12,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
1,2306450,12426,46,23,0,0,0,928,1,0,0,43,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
1,5216352,2403,99,8,0,0,0,334,0,0,0,17,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
1,5673200,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4519202,68,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4503259,80,10,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4504161,67,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4599857,6330,135,9,1,0,6,288,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5676033,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,5554589,1982,952,6,0,0,0,158,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5569165,1966,936,6,0,0,0,160,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4608321,67,7,0,0,0,14,192,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0
1,4774043,9397,313,17,1,0,5,365,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4534098,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4439685,1928,42,18,0,0,0,227,1,0,0,19,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,4673592,6568,154,7,0,0,10,274,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4463829,65,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4850460,64,7,0,0,0,11,229,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0
1,4174907,124,61,0,0,0,1118,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4996286,2344,34,23,0,0,0,320,1,0,0,28,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1,4876629,6142,142,7,0,0,10,265,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3341233,5369,49,31,0,1,0,1002,1,0,0,126,0,2,7,0,7,0,0,0,0,6,23,0,0,0,0,0
1,5676283,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,1682,47181601,12,2,2,0,237,485,0,0,0,229,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1,3293488,1857,69,13,0,0,0,124,1,0,0,16,0,0,1,0,1,5,0,0,0,0,3,0,0,0,0,0
1,5025323,1837,94,8,0,0,0,259,0,0,0,11,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5050301,1959,120,10,0,0,0,250,0,0,0,12,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0
1,5708864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5017047,1223,5,10,0,0,0,149,1,0,0,10,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1,5675802,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4639353,129,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4534098,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,2288968,4653,48,11,0,0,0,220,1,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4492130,5016,68,18,0,0,0,555,1,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1,4736669,6226,126,7,0,0,10,280,0,0,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5265537,148,30,3,0,0,1832,362,1286,0,0,422,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,5046039,2085,128,10,0,0,0,264,0,0,0,11,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1,4817503,3539,339,10,1,0,20,857,0,0,0,29,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,4665480,134,7,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4098765,10561,178,11,0,0,6,763,0,0,0,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4449108,2680,4,9,0,0,0,299,1,0,0,9,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,4587648,1447,71,6,0,0,0,155,1,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,4639450,177,9,0,0,0,13,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4780188,10223,343,13,1,0,7,405,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5042529,1401,128,12,0,0,0,615,1,0,0,43,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0
1,4668384,127,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4926583,1532,110,10,0,1,0,51,1,0,0,10,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,5027079,360,102,2,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4570395,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4747011,84,6,0,0,0,13,186,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,4698042,128,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4417442,3984,67,30,0,0,0,930,1,0,0,64,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0
1,5667122,180,51,2,0,0,16,99,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4457786,5949,86,42,0,2,0,1198,1,0,0,71,0,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0
1,2306516,26616,65,59,0,0,0,3169,1,0,0,138,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0
1,4650883,127,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,4738265,6259,136,9,1,0,6,289,0,0,0,22,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5065343,1033,5,6,0,0,0,98,1,0,0,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
1,2852089,33330,7,1,0,1,5,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4526119,66,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,3396672,245680,116850,4,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4633253,69,7,0,0,0,4,47,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
1,5557039,1982,952,6,0,0,0,163,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5015260,5177,128,49,0,0,0,710,1,0,0,66,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0
1,4443401,2923,44,25,0,0,0,681,1,0,0,48,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,4456704,3017,74,24,0,1,0,694,1,0,0,50,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0
1,4660193,6439,125,7,1,0,4,280,0,0,0,13,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1,4631805,68,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,4651921,125,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5018190,266,4,3,0,0,0,26,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3939508,55033,20,0,1,1,442,20779,0,0,0,0,3,1,0,0,0,0,0,6,0,3,0,0,0,0,0,0
1,5671526,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,4548852,70,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5020333,1979,5,10,0,0,0,219,1,0,0,10,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1,5177368,126,25,3,1,0,778,219,478,0,0,185,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,4976484,1970,114,13,0,0,0,61,0,0,0,13,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
1,4555127,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4336040,1506,40,10,0,1,0,115,1,0,0,15,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1,4524593,69,7,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5213224,2404,99,8,0,0,0,333,0,0,0,17,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
1,4471166,3435,71,29,0,1,0,1683,1,0,0,114,0,1,0,0,0,0,0,0,0,12,6,0,0,0,0,0
1,4479932,236,12,0,0,0,13,246,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1,5217606,2403,99,8,0,0,0,329,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1,4446472,9183,336,17,1,0,5,377,0,0,0,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5670677,107,17,4,2,0,60,384,0,0,0,159,2,0,1,0,1,23,0,0,0,43,0,0,0,0,0,0
1,5036433,566,4,3,0,0,0,64,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2311250,4016,58,6,0,0,0,193,1,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4732472,86,11,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,5265812,1810,74,39,0,0,0,168,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4648930,68,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,5015092,1947,114,10,0,0,0,195,1,0,0,10,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
1,4652952,67,7,0,0,0,13,146,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0
1,5585551,1982,952,6,0,0,0,174,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5044863,1889,112,10,0,0,0,248,0,0,0,12,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0
1,3480640,237945,112980,4,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4609725,126,7,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5016146,1322,94,6,0,0,0,235,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
1,5010869,356,5,5,0,0,0,37,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4580054,113,18,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4520841,69,7,0,0,0,14,150,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0
1,5008494,2664,5,23,0,0,0,612,1,0,0,45,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0
1,4729008,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3985945,8632,11,1,0,0,214,689,0,0,0,194,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1,5038371,275,4,2,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,5676490,107,17,4,2,0,60,386,0,0,0,159,2,0,1,0,1,23,0,0,0,45,0,0,0,0,0,0
1,4652457,64,6,0,0,0,4,38,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,4637637,127,7,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5578506,1966,936,6,0,0,0,153,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,4846059,6186,133,7,0,0,10,272,0,0,0,20,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
1,3330914,237409,112980,4,0,0,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4407926,344,53,3,0,0,0,30,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
