objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,label,redshift,plate,mjd,fiberid
1.23765e+18,235.7557178,0.568282931,19.35139,18.13973,17.30141,16.80046,16.48305,752,301,5,616,3.5482e+17,GALAXY,0.09653717,315,51663,589
1.23765e+18,235.8505358,0.44876888,19.54225,18.40664,17.82269,17.4341,17.26038,752,301,5,616,3.85153e+17,GALAXY,0.08795684,342,51691,348
1.23765e+18,235.9134928,0.436274203,19.51991,18.37838,17.87787,17.58082,17.45397,752,301,5,617,3.54831e+17,GALAXY,0.08779156,315,51663,629
1.23765e+18,236.0706309,0.566107715,18.1932,17.10396,16.83347,16.75259,16.72397,752,301,5,618,3.85167e+17,STAR,-2.82e-05,342,51691,399
1.23765e+18,236.1906193,0.457363358,18.63708,17.47593,17.2284,16.86181,16.75106,752,301,5,619,3.85167e+17,STAR,-2.32e-06,342,51691,398
1.23765e+18,236.2897062,0.606407582,18.48317,16.74981,15.99095,15.61019,15.38804,752,301,5,619,3.85164e+17,GALAXY,0.07174163,342,51691,387
1.23765e+18,236.3157305,0.543129399,19.35567,19.16674,18.83053,18.74405,18.61226,752,301,5,620,3.85174e+17,QSO,0.8236775,342,51691,423
1.23765e+18,236.3568169,0.526902605,18.85016,17.69815,17.53997,17.51503,17.52063,752,301,5,620,3.85175e+17,STAR,-0.000195426,342,51691,428
1.23765e+18,236.3847535,0.509009746,19.14833,18.13227,17.69651,17.52294,17.42203,752,301,5,620,4.51287e+18,STAR,0.000311199,4008,55356,950
1.23765e+18,236.5632041,0.59509334,18.35985,17.35938,16.97911,16.8263,16.7528,752,301,5,621,4.56557e+18,STAR,0.000122776,4055,55359,162
1.23765e+18,236.5025334,0.556853317,18.14724,16.96028,16.31061,15.91915,15.69506,752,301,5,621,3.85174e+17,GALAXY,0.1199472,342,51691,424
1.23765e+18,236.5812166,0.470746889,18.99352,17.71172,17.07964,16.70741,16.51463,752,301,5,621,3.8519e+17,GALAXY,0.05345554,342,51691,480
1.23765e+18,236.7084328,0.521305301,19.44214,18.41232,18.04152,17.90393,17.86111,752,301,5,622,3.85186e+17,STAR,-0.000397562,342,51691,467
1.23765e+18,236.726187,0.47743913,19.36214,18.04253,17.4425,17.1889,17.04878,752,301,5,622,3.85189e+17,STAR,0.00012553,342,51691,478
1.23765e+18,236.7401937,0.566551434,17.63545,16.64163,16.2399,16.08391,16.01718,752,301,5,622,3.85185e+17,STAR,-0.000539833,342,51691,461
1.23765e+18,236.6565979,0.605062968,19.31868,18.05825,17.44019,17.10903,16.86737,752,301,5,622,3.85186e+17,GALAXY,0.07744272,342,51691,466
1.23765e+18,236.8537865,0.562148132,16.53421,15.3509,15.14929,15.04229,14.98785,752,301,5,623,3.85192e+17,STAR,-0.000607231,342,51691,490
1.23765e+18,236.7751257,0.577531789,19.42208,18.22952,17.40462,16.93871,16.61179,752,301,5,623,3.85185e+17,GALAXY,0.1481399,342,51691,462
1.23765e+18,236.9412479,0.430489142,18.66199,17.37753,17.10297,16.98405,16.94508,752,301,5,624,3.85192e+17,STAR,0.000362672,342,51691,489
1.23765e+18,237.1277839,0.615759458,15.89747,15.32091,15.57094,15.79645,15.9645,752,301,5,625,3.852e+17,STAR,-0.00038552,342,51691,518
1.23765e+18,237.0713963,0.519230752,19.58004,19.16703,18.81772,18.7305,18.61304,752,301,5,625,3.8519e+17,QSO,1.041511,342,51691,481
1.23765e+18,197.4061674,0.127183238,18.9768,18.00608,17.39267,17.03388,16.79584,752,301,4,360,3.31168e+17,GALAXY,0.1418375,294,51986,557
1.23765e+18,197.4219182,0.010353699,18.95958,17.46452,16.70924,16.32806,16.07051,752,301,4,360,3.31168e+17,GALAXY,0.09509806,294,51986,558
1.23765e+18,197.4343117,0.045418496,19.59051,18.06262,17.49744,17.29735,17.19648,752,301,4,360,8.39489e+18,STAR,-0.000231306,7456,56727,650
1.23765e+18,197.4877818,0.051104409,19.47433,18.09983,17.57639,17.40391,17.30193,752,301,4,360,8.39489e+18,STAR,-8.27e-05,7456,56727,656
1.23765e+18,197.5037584,0.040193882,19.29058,18.33696,17.94084,17.78071,17.74228,752,301,4,360,8.39489e+18,STAR,0.000386103,7456,56727,660
1.23765e+18,197.5699449,0.144234433,18.24462,17.3171,17.04473,16.92858,16.89776,752,301,4,361,8.39489e+18,STAR,0.000193918,7456,56727,655
1.23765e+18,197.644788,0.065128072,18.03846,17.69471,17.49939,17.53185,17.58933,752,301,4,361,4.56216e+18,QSO,1.317255,4052,55600,38
1.23765e+18,197.6532702,0.036955881,19.20518,18.01169,17.50042,17.29597,17.17374,752,301,4,361,8.3949e+18,STAR,0.000395756,7456,56727,697
1.23765e+18,197.5525601,0.128340034,19.59095,18.64687,18.40397,18.31629,18.33297,752,301,4,361,8.39489e+18,STAR,0.000151259,7456,56727,659
1.23765e+18,197.633274,0.036608709,18.92056,18.23281,17.88064,17.50762,17.50804,752,301,4,361,3.31178e+17,GALAXY,0.1789411,294,51986,596
1.23765e+18,197.686298,0.032090356,17.09035,15.79607,15.20595,14.85026,14.61104,752,301,4,361,3.31176e+17,GALAXY,0.04100105,294,51986,588
1.23765e+18,197.6902366,0.143620833,18.5585,17.18439,16.64937,16.45155,16.3635,752,301,4,362,8.3949e+18,STAR,7.81e-06,7456,56727,694
1.23765e+18,197.7607793,0.081950906,18.36157,17.41839,17.0991,17.07961,17.0452,752,301,4,362,8.3949e+18,STAR,0.000144626,7456,56727,695
1.23765e+18,197.8190862,0.210458905,17.26126,16.36665,16.14955,16.07613,16.03706,752,301,4,362,8.39491e+18,STAR,5.22e-05,7456,56727,730
1.23765e+18,197.7230557,0.127333826,19.12846,17.81906,17.23998,16.88122,16.64752,752,301,4,362,3.31179e+17,GALAXY,0.08269752,294,51986,598
1.23765e+18,197.7229556,0.10079526,19.11315,17.96332,17.60113,17.34388,17.24948,752,301,4,362,3.31179e+17,GALAXY,0.04104793,294,51986,599
1.23765e+18,197.7282067,0.179692258,18.69602,16.6353,15.65029,15.20494,14.83192,752,301,4,362,3.32235e+17,GALAXY,0.09594817,295,51985,344
1.23765e+18,197.727346,0.063963843,19.12603,17.14174,16.159,15.72856,15.34164,752,301,4,362,3.32236e+17,GALAXY,0.09676105,295,51985,349
1.23765e+18,197.755118,0.053031604,18.83971,17.40578,16.50555,16.0093,15.70239,752,301,4,362,3.32239e+17,GALAXY,0.09618144,295,51985,358
1.23765e+18,197.8293693,0.037396875,19.10187,17.82706,17.37646,17.01209,16.83823,752,301,4,362,3.31188e+17,GALAXY,0.06395097,294,51986,632
1.23765e+18,197.84057,0.047455288,15.93382,14.92095,14.60854,14.48307,14.43605,752,301,4,363,3.26637e+18,STAR,0.000318971,2901,54652,475
1.23765e+18,197.850032,0.019541048,16.65472,15.14578,14.57032,14.33019,14.19548,752,301,4,363,3.26637e+18,STAR,-0.000109832,2901,54652,480
1.23765e+18,197.8498344,0.020119654,19.19495,18.27813,17.67437,17.65216,17.45323,752,301,4,363,3.3119e+17,STAR,-8.93e-05,294,51986,637
1.23765e+18,197.9015198,0.126288936,18.87988,17.74647,17.74275,17.86536,17.96578,752,301,4,363,8.39491e+18,STAR,0.000431996,7456,56727,733
1.23765e+18,197.9047616,0.134313186,17.05552,15.15462,14.46207,14.57833,14.03715,752,301,4,363,3.31186e+17,STAR,-0.000118689,294,51986,623
1.23765e+18,197.9651877,0.182368159,18.29993,16.85896,16.35413,16.1645,16.07335,752,301,4,363,8.39491e+18,STAR,-9.91e-05,7456,56727,736
1.23765e+18,197.978262,0.051540797,18.15081,17.18225,16.84079,16.69652,16.64928,752,301,4,363,8.39491e+18,STAR,0.000330023,7456,56727,735
1.23765e+18,197.8374097,0.061684949,18.99338,17.7454,17.20713,16.84814,16.64669,752,301,4,363,3.32238e+17,GALAXY,0.07222124,295,51985,354
1.23765e+18,197.8387095,0.20513935,19.32387,18.12269,17.5916,17.39395,17.26612,752,301,4,363,8.39491e+18,STAR,6.38e-05,7456,56727,731
1.23765e+18,197.8748667,0.149366012,17.8177,15.92377,15.05735,14.63936,14.31872,752,301,4,363,3.31189e+17,GALAXY,0.0637345,294,51986,633
1.23765e+18,197.952337,0.194240068,19.57531,18.70999,18.42518,18.30376,18.28838,752,301,4,363,4.56215e+18,STAR,3.02e-05,4052,55600,16
1.23765e+18,197.9854866,0.159758722,19.31322,19.11321,19.093,18.90561,18.77035,752,301,4,363,3.31186e+17,QSO,0.7030541,294,51986,624
1.23765e+18,197.9696256,0.029829055,19.24454,17.9986,17.5193,17.22097,17.07721,752,301,4,363,3.31189e+17,GALAXY,0.08101288,294,51986,635
1.23765e+18,198.0240338,0.049841475,17.22509,16.2841,15.98947,15.86261,15.82307,752,301,4,364,8.39492e+18,STAR,0.000272322,7456,56727,780
1.23765e+18,198.0728021,0.148816779,17.83024,16.57004,16.00912,15.75144,15.60422,752,301,4,364,8.39492e+18,STAR,0.000218446,7456,56727,778
1.23765e+18,198.0806341,0.04999468,18.29844,16.79933,16.22437,16.0085,15.88398,752,301,4,364,8.39492e+18,STAR,3.79e-05,7456,56727,779
1.23765e+18,198.1085192,0.117957803,17.69751,16.69667,16.38915,16.26778,16.21189,752,301,4,364,8.39492e+18,STAR,0.000401514,7456,56727,777
1.23765e+18,198.1160451,0.031563721,18.99875,18.09192,17.82444,17.69391,17.66196,752,301,4,364,8.39478e+18,STAR,0.000470811,7456,56727,240
1.23765e+18,198.1247984,0.047198352,19.2409,17.68201,17.10963,16.88826,16.78087,752,301,4,364,8.39492e+18,STAR,3.71e-05,7456,56727,775
1.23765e+18,198.1284545,0.09929364,17.52278,16.53331,16.23563,16.11634,16.05849,752,301,4,364,8.39492e+18,STAR,-0.000326477,7456,56727,773
1.23765e+18,198.1384002,0.129435134,17.04321,16.08874,15.81654,15.72776,15.67607,752,301,4,365,8.39492e+18,STAR,0.00033901,7456,56727,776
1.23765e+18,198.1644473,0.111586113,17.3033,15.54069,14.94044,14.78336,14.6965,752,301,4,365,3.26637e+18,STAR,-4.04e-05,2901,54652,492
1.23765e+18,198.2367028,0.03114837,16.8329,15.86003,15.518,15.37787,15.30978,752,301,4,365,3.26638e+18,STAR,0.000607217,2901,54652,518
1.23765e+18,198.2452062,0.11099148,17.10145,15.58282,14.99433,14.78371,14.65701,752,301,4,365,3.26638e+18,STAR,5.88e-05,2901,54652,514
1.23765e+18,198.2566577,0.139969743,19.06184,17.09073,16.21841,15.87348,15.67766,752,301,4,365,8.39493e+18,STAR,0.000852576,7456,56727,816
1.23765e+18,198.2688715,0.162579878,18.67661,17.7905,17.55834,17.47573,17.45798,752,301,4,365,8.39493e+18,STAR,0.00097049,7456,56727,815
1.23765e+18,198.2756057,0.06588621,18.59841,17.68666,17.43493,17.33863,17.29966,752,301,4,365,8.39493e+18,STAR,0.000366799,7456,56727,819
1.23765e+18,198.166983,0.166513563,19.13927,18.19953,17.97886,17.88003,17.83993,752,301,4,365,8.39493e+18,STAR,-0.000450275,7456,56727,818
1.23765e+18,198.1894992,0.189733736,19.26683,17.38526,16.45173,16.03244,15.70368,752,301,4,365,3.32259e+17,GALAXY,0.08414438,295,51985,431
1.23765e+18,198.3493813,0.100900301,19.32959,18.28271,17.81326,17.64,17.55946,752,301,4,366,8.39495e+18,STAR,-2.81e-05,7456,56727,860
1.23765e+18,132.3574732,0.425251682,18.96702,17.83072,17.18995,16.7564,16.51867,1239,301,5,80,5.26998e+17,GALAXY,0.09885325,468,51912,278
1.23765e+18,132.582383,0.566160962,19.21634,17.46877,16.65297,16.24647,15.94739,1239,301,5,82,5.25824e+17,GALAXY,0.06721658,467,51901,106
1.23765e+18,132.6422656,0.492457778,18.71488,16.86668,15.95047,15.48086,15.13683,1239,301,5,82,5.25828e+17,GALAXY,0.06428192,467,51901,119
1.23765e+18,132.6666128,0.569998906,18.59566,17.30284,16.82695,16.52336,16.33321,1239,301,5,82,5.26998e+17,GALAXY,0.04506793,468,51912,280
1.23765e+18,132.9216313,0.572477746,18.90407,17.14394,16.33239,15.95892,15.67031,1239,301,5,84,5.25804e+17,GALAXY,0.05109496,467,51901,33
1.23765e+18,133.11159,0.570340948,17.42334,16.46664,16.12179,15.99388,15.96908,1239,301,5,85,4.2931e+18,STAR,0.000140257,3813,55532,164
1.23765e+18,133.2535416,0.565067974,18.83673,17.90111,17.59255,17.46506,17.45412,1239,301,5,86,4.29546e+18,STAR,0.000640635,3815,55537,568
1.23765e+18,133.505758,0.558980781,18.26264,16.41737,15.53242,15.12715,14.79489,1239,301,5,88,5.28131e+17,GALAXY,0.05759648,469,51913,305
1.23765e+18,133.5354724,0.498567451,17.23085,15.90602,15.25801,14.91961,14.62738,1239,301,5,88,5.26969e+17,GALAXY,0.02821442,468,51912,174
1.23765e+18,133.5840095,0.620160791,18.36401,17.16557,16.45873,16.06613,15.76305,1239,301,5,88,5.2697e+17,GALAXY,0.1042338,468,51912,176
1.23765e+18,133.724878,0.573308408,18.48098,18.23219,18.03056,17.70901,17.59129,1239,301,5,89,5.2812e+17,QSO,1.674238,469,51913,264
1.23765e+18,133.643895,0.485039033,18.33848,17.16926,16.57111,16.20846,15.99164,1239,301,5,89,5.28119e+17,GALAXY,0.05317194,469,51913,261
1.23765e+18,133.9302613,0.485694899,18.65269,18.41859,18.20868,17.94562,17.9617,1239,301,5,91,5.26952e+17,QSO,1.523872,468,51912,111
1.23765e+18,134.0669539,0.527464766,19.40278,19.67224,20.06502,20.45051,20.62222,1239,301,5,91,5.2694e+17,STAR,-0.000432316,468,51912,70
1.23765e+18,134.0246087,0.606341815,19.28756,17.32056,16.36266,15.92554,15.56441,1239,301,5,91,5.28108e+17,GALAXY,0.1092903,469,51913,221
1.23765e+18,134.253335,0.505538,17.88283,16.08792,15.23802,14.82443,14.51029,1239,301,5,93,5.26943e+17,GALAXY,0.05310966,468,51912,79
1.23765e+18,134.3257038,0.588096198,19.55314,18.32897,17.7364,17.39423,17.12816,1239,301,5,93,5.26928e+17,GALAXY,0.1195831,468,51912,25
1.23765e+18,134.3809609,0.585797814,18.5036,17.30903,16.90048,16.74402,16.69958,1239,301,5,94,5.26932e+17,STAR,9.09e-05,468,51912,39
1.23765e+18,134.9434038,0.582950411,18.98103,18.00918,17.55322,17.31493,17.1298,1239,301,5,97,5.2927e+17,GALAXY,0.01117178,470,51929,353
1.23765e+18,135.1013245,0.625340477,17.44275,16.48684,16.20778,16.092,16.08864,1239,301,5,98,5.28087e+17,STAR,0.000372169,469,51913,146
1.23765e+18,135.6387576,0.449522049,19.398,17.55184,16.61882,16.23126,15.95144,1239,301,5,102,5.28067e+17,GALAXY,0.1489386,469,51913,74
1.23765e+18,135.8083211,0.486177967,19.12233,18.8879,18.83442,18.83617,18.67661,1239,301,5,103,4.29887e+18,QSO,0.8589503,3818,55532,652
1.23765e+18,135.8469654,0.620134899,19.39634,18.52402,18.22532,18.10323,18.02583,1239,301,5,103,4.29886e+18,STAR,0.000739618,3818,55532,640
1.23765e+18,136.4445083,0.46197197,19.30754,17.81584,17.04858,16.61289,16.34908,1239,301,5,107,5.30359e+17,GALAXY,0.1323112,471,51924,220
1.23765e+18,138.0179388,0.42179944,18.54392,16.64627,15.75516,15.32621,15.00696,1239,301,5,118,5.31546e+17,GALAXY,0.05465464,472,51955,440
1.23765e+18,138.0221183,0.483663793,19.56702,17.53742,16.3114,15.82637,15.45789,1239,301,5,118,5.31543e+17,GALAXY,0.1641942,472,51955,429
1.23765e+18,138.0243702,0.448893178,18.80402,17.13424,16.25536,15.72708,15.35866,1239,301,5,118,5.31545e+17,GALAXY,0.05445834,472,51955,439
1.23765e+18,138.1325609,0.525591003,17.73139,16.97087,17.57265,16.32271,15.8765,1239,301,5,119,5.31543e+17,STAR,-3.99e-05,472,51955,430
1.23765e+18,138.3387735,0.599782684,18.9232,18.89449,18.86399,18.6318,18.66385,1239,301,5,120,5.31553e+17,QSO,1.660052,472,51955,468
1.23765e+18,138.477955,0.559519154,18.78418,18.60909,18.9232,19.18799,19.34719,1239,301,5,121,4.3033e+18,STAR,2.63e-05,3822,55544,404
1.23765e+18,138.5063954,0.460067098,18.28058,17.33087,17.0559,16.92496,16.91158,1239,301,5,121,5.31552e+17,STAR,0.001180682,472,51955,463
1.23765e+18,138.8926326,0.557153088,18.75293,18.80812,18.50601,18.4639,18.49743,1239,301,5,124,5.31563e+17,QSO,1.212966,472,51955,503
1.23765e+18,139.0003864,0.551822046,19.23603,18.29058,17.9737,17.83421,17.77327,1239,301,5,124,4.30326e+18,STAR,6.74e-05,3822,55544,246
1.23765e+18,139.2084727,0.572712779,17.50914,15.79965,14.98409,14.53285,14.19794,1239,301,5,126,5.31574e+17,GALAXY,0.02839938,472,51955,542
1.23765e+18,139.2176476,0.520534667,19.31154,18.52125,18.77272,18.31333,18.50553,1239,301,5,126,5.31575e+17,GALAXY,0.05699043,472,51955,546
1.23765e+18,139.3592151,0.573352512,18.65771,18.22124,18.04062,17.88523,17.86911,1239,301,5,127,5.31579e+17,GALAXY,0.1535019,472,51955,560
1.23765e+18,139.3648207,0.479031623,17.80284,16.82486,16.52407,16.38928,16.35095,1239,301,5,127,5.31587e+17,STAR,0.000342942,472,51955,591
1.23765e+18,139.3102548,0.50479971,19.51427,19.5014,19.42952,19.10803,19.06726,1239,301,5,127,5.31578e+17,QSO,1.823425,472,51955,556
1.23765e+18,139.481794,0.564361896,18.61362,18.7227,19.08806,19.26754,19.49335,1239,301,5,128,5.31588e+17,STAR,0.000426096,472,51955,595
1.23765e+18,139.4807437,0.517485846,19.35214,18.85402,18.71378,18.79948,18.64904,1239,301,5,128,5.31589e+17,QSO,0.7312686,472,51955,599
1.23765e+18,139.497495,0.611639458,19.48655,17.70649,16.75309,16.29916,15.94671,1239,301,5,128,5.31584e+17,GALAXY,0.09158603,472,51955,581
1.23765e+18,139.910899,0.525675305,18.65076,16.86234,17.27206,15.83952,15.59296,1239,301,5,131,5.31596e+17,STAR,-1.98e-05,472,51955,622
1.23765e+18,139.9374154,0.4355951,19.46587,18.14306,17.5238,17.11701,16.85285,1239,301,5,131,5.31595e+17,GALAXY,0.08999905,472,51955,621
1.23765e+18,140.1349246,0.558262198,17.74604,16.77935,16.4374,16.29025,16.26083,1239,301,5,132,5.33765e+17,STAR,0.001146226,474,52000,321
1.23765e+18,140.0978286,0.524165269,19.00174,17.85291,17.23306,16.84608,16.64221,1239,301,5,132,5.33766e+17,GALAXY,0.08481692,474,52000,326
1.23765e+18,140.174025,0.520467579,18.63213,16.89,16.02126,15.59294,15.28346,1239,301,5,132,5.33765e+17,GALAXY,0.08794436,474,52000,322
1.23765e+18,140.1924218,0.604718176,17.72833,16.68652,16.2724,16.08747,16.02146,1239,301,5,132,5.33766e+17,GALAXY,0.02378279,474,52000,325
1.23765e+18,140.1094803,0.484752305,19.33375,18.09704,17.49383,17.17222,16.92639,1239,301,5,132,5.33769e+17,GALAXY,0.0878978,474,52000,337
1.23765e+18,140.3162154,0.507220965,19.23114,19.06009,19.04696,18.87251,18.95667,1239,301,5,133,5.33765e+17,QSO,1.604194,474,52000,323
1.23765e+18,224.576399,-0.641493201,19.40699,18.22907,17.82298,17.6666,17.60499,752,301,2,541,3.73127e+18,STAR,6.31e-05,3314,54970,136
1.23765e+18,224.946045,-0.665151848,18.34138,18.38044,18.66985,18.91562,19.13387,752,301,2,544,3.47906e+17,STAR,3.87e-05,309,51994,12
1.23765e+18,224.9623249,-0.64252784,18.36629,17.32882,16.91824,16.74519,16.66036,752,301,2,544,3.73126e+18,STAR,-0.00010921,3314,54970,89
1.23765e+18,225.156705,-0.727552291,18.58405,17.60784,17.23769,17.0899,17.04868,752,301,2,545,4.52635e+18,STAR,-0.000104553,4020,55332,833
1.23765e+18,225.2096431,-0.63333463,18.28285,16.90104,16.29098,16.08938,15.98433,752,301,2,545,3.73125e+18,STAR,-5.07e-05,3314,54970,50
1.23765e+18,225.2113794,-0.694173324,19.25351,17.81984,17.19615,16.99029,16.87657,752,301,2,545,3.73125e+18,STAR,-0.000117375,3314,54970,51
1.23765e+18,225.2242776,-0.813612208,17.92479,16.62499,16.02661,15.77848,15.66158,752,301,2,545,3.73124e+18,STAR,-0.000716758,3314,54970,31
1.23765e+18,225.1681168,-0.794919527,19.49488,18.41742,18.58294,18.7746,18.89294,752,301,2,545,3.73124e+18,STAR,-0.000644868,3314,54970,22
1.23765e+18,225.2712211,-0.635087816,19.05854,18.0629,17.6905,17.54874,17.47344,752,301,2,546,4.52635e+18,STAR,-0.000138934,4020,55332,828
1.23765e+18,225.3140131,-0.71642055,17.20749,15.85531,15.8742,15.91677,15.95348,752,301,2,546,3.73123e+18,STAR,-0.000596602,3314,54970,9
1.23765e+18,225.329534,-0.637929439,18.24401,16.57113,15.81852,15.52915,15.34479,752,301,2,546,3.73124e+18,STAR,-0.000175691,3314,54970,11
1.23765e+18,225.3553353,-0.753864502,19.23437,18.13123,17.53182,17.1568,16.92822,752,301,2,546,3.49099e+17,GALAXY,0.1460037,310,51990,255
1.23765e+18,225.2493331,-0.74324427,19.4744,18.27215,18.26853,18.30815,18.37781,752,301,2,546,3.73125e+18,STAR,-0.00035675,3314,54970,53
1.23765e+18,225.4314699,-0.657054559,17.77063,16.82481,16.44652,16.29663,16.22593,752,301,2,547,4.52173e+18,STAR,0.000186036,4016,55632,412
1.23765e+18,225.529504,-0.753929508,18.90987,18.24233,17.92704,17.68164,17.49581,752,301,2,548,3.49087e+17,QSO,0.4389078,310,51990,211
1.23765e+18,225.6259893,-0.715167386,18.44933,17.49058,17.16344,17.0202,17.01261,752,301,2,548,4.52637e+18,STAR,-0.000135948,4020,55332,904
1.23765e+18,225.8462879,-0.807745273,19.43566,18.3656,18.31827,18.33942,18.3797,752,301,2,550,3.49065e+17,STAR,-0.000649352,310,51990,131
1.23765e+18,226.1100386,-0.801138821,19.4057,18.44372,18.08263,17.92303,17.85703,752,301,2,551,3.50237e+17,STAR,-0.00049251,311,51665,298
1.23765e+18,226.1866779,-0.676700416,19.33033,17.4525,16.4936,16.02149,15.66831,752,301,2,552,3.50235e+17,GALAXY,0.09310534,311,51665,293
1.23765e+18,226.2977586,-0.82108988,18.54553,17.65808,17.26425,16.85426,16.79304,752,301,2,553,3.49056e+17,GALAXY,0.1138574,310,51990,97
1.23765e+18,226.3227797,-0.788821164,18.22589,16.93194,17.04907,17.16754,17.26382,752,301,2,553,3.49056e+17,STAR,-5.58e-05,310,51990,98
1.23765e+18,226.3036709,-0.746373483,19.33805,18.14945,17.73674,17.56914,17.48223,752,301,2,553,3.49056e+17,STAR,-3.13e-05,310,51990,99
1.23765e+18,226.4451529,-0.80991714,18.58699,17.2394,16.65241,16.39674,16.27121,752,301,2,554,3.49044e+17,STAR,0.000374661,310,51990,54
1.23765e+18,226.4510345,-0.703456058,17.33313,16.48947,16.24734,16.05591,15.96235,752,301,2,554,3.49045e+17,GALAXY,0.03511947,310,51990,60
1.23765e+18,226.445299,-0.714911316,17.26015,15.75581,15.09205,14.7086,14.42214,752,301,2,554,3.50236e+17,GALAXY,0.03545786,311,51665,294
1.23765e+18,226.5232983,-0.641758466,19.27388,18.357,17.9886,17.7525,17.6358,752,301,2,554,3.49045e+17,GALAXY,0.03491157,310,51990,58
1.23765e+18,226.7385749,-0.769619606,18.65641,18.67263,18.89631,19.07103,19.28297,752,301,2,556,4.52165e+18,QSO,1.104045,4016,55632,128
1.23765e+18,226.962486,-0.648718773,18.38914,17.40056,17.05879,16.91304,16.87077,752,301,2,557,3.50226e+17,STAR,0.000147818,311,51665,260
1.23765e+18,226.9769922,-0.832330029,18.543,16.85308,15.91897,15.47475,15.12347,752,301,2,557,3.49032e+17,GALAXY,0.1220225,310,51990,11
1.23765e+18,227.2292222,-0.785444516,18.47916,17.20074,16.64365,16.32287,16.12389,752,301,2,559,3.50223e+17,GALAXY,0.06988788,311,51665,246
1.23765e+18,227.2411806,-0.704654893,18.68942,17.69706,17.36699,17.14236,16.97822,752,301,2,559,3.50226e+17,GALAXY,0.03780224,311,51665,257
1.23765e+18,227.2784693,-0.806930831,18.67659,17.02297,16.17337,15.74568,15.40087,752,301,2,559,3.50222e+17,GALAXY,0.06965949,311,51665,244
1.23765e+18,227.3193704,-0.676691104,19.01066,17.08797,16.09118,15.65679,15.30383,752,301,2,559,3.50214e+17,GALAXY,0.0946741,311,51665,216
1.23765e+18,227.3958496,-0.759863601,19.22777,18.18376,17.73772,17.50643,17.441,752,301,2,560,1.03929e+18,QSO,1.058279,923,52404,321
1.23765e+18,227.3758062,-0.771167685,16.99624,15.53884,14.83586,14.42628,14.12664,752,301,2,560,3.50211e+17,GALAXY,0.03777028,311,51665,203
1.23765e+18,227.4400502,-0.754194347,18.91439,16.84175,15.90487,15.46369,15.09681,752,301,2,560,3.50212e+17,GALAXY,0.0595574,311,51665,207
1.23765e+18,227.5039224,-0.715794906,18.94738,17.03138,15.97062,15.41849,14.98746,752,301,2,561,3.50213e+17,GALAXY,0.07098074,311,51665,212
1.23765e+18,227.5353464,-0.631122829,18.86,17.53561,16.87471,16.45444,16.1907,752,301,2,561,3.50212e+17,GALAXY,0.08107182,311,51665,208
1.23765e+18,227.5474765,-0.80763042,19.14887,17.86196,17.23239,16.85373,16.60064,752,301,2,561,3.50211e+17,GALAXY,0.08998659,311,51665,204
1.23765e+18,227.5631492,-0.81742494,19.26235,18.08857,17.57697,17.22519,17.0692,752,301,2,561,3.50191e+17,GALAXY,0.1252633,311,51665,132
1.23765e+18,227.6099226,-0.682836325,19.45742,18.15982,17.49652,17.11402,16.86292,752,301,2,561,3.50188e+17,GALAXY,0.09021582,311,51665,122
1.23765e+18,227.7369115,-0.718613855,18.92442,17.96599,17.71786,17.56558,17.54547,752,301,2,562,3.50193e+17,STAR,-3.5e-05,311,51665,138
1.23765e+18,227.7176992,-0.820780258,18.75766,17.79773,17.54392,17.359,17.29332,752,301,2,562,3.50189e+17,GALAXY,0.05480798,311,51665,125
1.23765e+18,227.7964133,-0.790718684,19.19397,18.23417,17.60526,17.12663,16.82259,752,301,2,563,3.50192e+17,GALAXY,0.1520446,311,51665,136
1.23765e+18,228.1537268,-0.794217542,18.87423,16.92913,16.12067,15.72236,15.41175,752,301,2,565,3.5017e+17,GALAXY,0.05441434,311,51665,56
1.23765e+18,228.3631976,-0.756042906,19.30541,18.34684,17.97366,17.83315,17.77359,752,301,2,566,4.51946e+18,STAR,5.09e-05,4014,55630,338
1.23765e+18,228.4167884,-0.763990827,18.47544,17.23411,16.77373,16.5878,16.53489,752,301,2,567,3.50159e+17,STAR,-8.16e-05,311,51665,16
1.23765e+18,228.4243598,-0.77941391,19.14684,17.78486,17.11476,16.72478,16.42949,752,301,2,567,3.5016e+17,GALAXY,0.04026579,311,51665,18
1.23765e+18,228.5390384,-0.805925811,18.95163,17.89401,17.47597,17.31722,17.23473,752,301,2,568,1.03933e+18,STAR,-0.000480931,923,52404,442
1.23765e+18,61.9030218,-4.304933177,19.05352,17.71406,17.14043,16.90503,16.77033,1045,301,6,187,1.8421e+18,STAR,3.83e-05,1636,54481,448
1.23765e+18,61.88372208,-4.293563453,19.54128,18.40574,17.80405,17.45651,17.24725,1045,301,6,187,5.23661e+17,GALAXY,0.1297905,465,51910,426
1.23765e+18,61.9791177,-4.310702469,18.44314,17.43054,17.02126,16.85003,16.80639,1045,301,6,188,3.55461e+18,STAR,-0.000629443,3157,54802,524
1.23765e+18,62.08195928,-4.249362024,17.25985,16.02694,15.49875,15.30458,15.20783,1045,301,6,188,3.55461e+18,STAR,0.00059412,3157,54802,523
1.23765e+18,62.12188608,-4.257878366,19.4606,18.12549,17.52608,17.26813,17.14366,1045,301,6,189,3.55461e+18,STAR,0.00083744,3157,54802,521
